group_id,anchor_id,vector_magnitude,predicted_angle,x_center,y_center,width,height,top_class,top_class_score,vector_x,vector_y,contribution_pct
1,0,2.4306,-171.0400,532.0600,211.1700,87.4200,51.2500,Leanbot_p180,0.8672,-2.4009,-0.3787,20.4100
1,1,2.1737,-171.7500,532.0700,211.1100,87.5000,51.6300,Leanbot_p180,0.7917,-2.1512,-0.3120,18.2500
1,2,1.4544,-171.3900,531.9100,211.0400,87.4000,51.1900,Leanbot_p180,0.6013,-1.4380,-0.2179,12.2100
1,3,1.3473,-168.3400,530.8800,210.8900,89.8200,52.1800,Leanbot_p195,0.5461,-1.3195,-0.2723,11.3100
1,4,1.0564,-167.6500,530.3900,211.1300,89.2500,51.2400,Leanbot_p195,0.4189,-1.0320,-0.2259,8.8700
1,5,0.9511,-174.6100,530.4200,210.8200,88.6000,51.5100,Leanbot_p195,0.4058,-0.9469,-0.0893,7.9900
1,6,0.6651,-173.7600,532.0300,211.5800,87.6100,51.6000,Leanbot_p180,0.3147,-0.6611,-0.0723,5.5800
1,7,0.5409,-175.8300,531.8700,211.4400,87.5900,51.0500,Leanbot_p180,0.2534,-0.5394,-0.0393,4.5400
1,8,0.3827,-173.5300,532.0400,211.1300,87.3100,51.2500,Leanbot_p180,0.1887,-0.3803,-0.0431,3.2100
1,9,0.2628,-172.6800,531.8200,211.2200,87.5000,50.3000,Leanbot_p180,0.1277,-0.2606,-0.0335,2.2100
1,10,0.1941,-171.0600,532.4600,210.8500,87.4600,49.7200,Leanbot_p180,0.0734,-0.1917,-0.0302,1.6300
1,11,0.1054,-157.7000,530.1300,210.4400,84.2300,51.2700,Leanbot_m150,0.0395,-0.0975,-0.0400,0.8900
1,12,0.0563,-173.2900,531.9000,210.8900,87.5200,51.0900,Leanbot_p195,0.0207,-0.0559,-0.0066,0.4700
1,13,0.0495,-164.1400,531.1000,210.6200,84.1700,51.0500,Leanbot_p195,0.0178,-0.0476,-0.0135,0.4200
1,14,0.0408,-160.7600,532.0500,211.0200,87.2800,49.5200,Leanbot_m150,0.0157,-0.0385,-0.0135,0.3400
1,15,0.0405,-168.0100,531.6600,211.1300,85.5400,49.0800,Leanbot_p195,0.0164,-0.0396,-0.0084,0.3400
1,16,0.0391,-159.2800,532.3500,210.3800,85.9400,51.8800,Leanbot_m150,0.0156,-0.0366,-0.0138,0.3300
1,17,0.0375,-167.3000,531.7100,211.0400,86.2700,52.1000,Leanbot_p195,0.0133,-0.0366,-0.0082,0.3200
1,18,0.0354,-162.7300,529.7400,210.7900,83.5100,51.7300,Leanbot_p195,0.0146,-0.0338,-0.0105,0.3000
1,19,0.0182,-178.6800,535.3100,208.0000,75.8200,45.4600,Leanbot_p195,0.0056,-0.0182,-0.0004,0.1500
1,20,0.0120,-165.9900,530.0500,209.9000,78.5200,49.5100,Leanbot_p195,0.0054,-0.0116,-0.0029,0.1000
1,21,0.0118,-174.0500,531.7300,210.8900,87.7500,49.9500,Leanbot_p180,0.0069,-0.0117,-0.0012,0.1000
1,22,0.0097,-176.9300,535.6100,208.7600,78.8500,46.2700,Leanbot_p195,0.0041,-0.0097,-0.0005,0.0800
1,23,0.0084,-177.3100,532.0800,211.4900,88.2300,51.6200,Leanbot_p180,0.0046,-0.0084,-0.0004,0.0700
2,0,2.2111,-168.7900,569.1800,328.7000,101.6100,61.5000,Leanbot_p180,0.7825,-2.1689,-0.4297,14.4200
2,1,2.1618,-168.6900,569.0700,328.1600,100.7700,60.0300,Leanbot_p195,0.8059,-2.1198,-0.4241,14.1000
2,2,1.7092,-170.8900,568.4300,327.7800,101.4300,59.3800,Leanbot_p195,0.7389,-1.6876,-0.2706,11.1400
2,3,1.6837,-169.4300,568.9800,327.4700,100.9600,60.3200,Leanbot_p195,0.6308,-1.6552,-0.3089,10.9800
2,4,1.6296,-167.6600,569.3200,328.6400,100.7500,59.9700,Leanbot_p195,0.5899,-1.5919,-0.3484,10.6300
2,5,1.6152,-168.0900,568.4000,327.6800,101.1000,61.2800,Leanbot_p195,0.6589,-1.5804,-0.3333,10.5300
2,6,1.3284,-168.2300,569.4700,328.6600,102.0500,61.1700,Leanbot_p180,0.4701,-1.3004,-0.2709,8.6600
2,7,1.1638,-172.5200,569.1500,328.8400,99.8500,60.8100,Leanbot_p180,0.5219,-1.1539,-0.1515,7.5900
2,8,0.5645,-170.3900,569.2600,328.5600,102.4400,62.0100,Leanbot_p180,0.2492,-0.5566,-0.0942,3.6800
2,9,0.5292,-170.9600,569.2400,328.4900,101.4700,61.4100,Leanbot_p180,0.2751,-0.5226,-0.0832,3.4500
2,10,0.2462,-169.3400,569.4300,328.6300,100.2300,61.2000,Leanbot_p180,0.1135,-0.2420,-0.0456,1.6100
2,11,0.1374,-173.3000,569.0700,327.4500,101.4400,58.9300,Leanbot_p195,0.0732,-0.1365,-0.0160,0.9000
2,12,0.0898,-170.2100,570.0400,328.2800,100.6200,60.7800,Leanbot_p180,0.0408,-0.0885,-0.0153,0.5900
2,13,0.0836,-176.7000,569.8100,328.4100,98.6600,60.7900,Leanbot_p180,0.0409,-0.0834,-0.0048,0.5400
2,14,0.0538,-178.0700,569.1700,328.7900,99.9600,59.4700,Leanbot_p195,0.0200,-0.0538,-0.0018,0.3500
2,15,0.0308,-156.5100,564.3000,328.7100,78.9700,60.1800,Leanbot_m150,0.0122,-0.0283,-0.0123,0.2000
2,16,0.0233,-158.9200,562.2500,329.5100,71.6300,57.5100,Leanbot_p195,0.0088,-0.0218,-0.0084,0.1500
2,17,0.0204,-161.0200,569.3100,328.8600,103.9500,60.6700,Leanbot_p180,0.0084,-0.0193,-0.0066,0.1300
2,18,0.0190,-161.2500,572.8500,328.6600,104.4000,62.8100,Leanbot_m150,0.0064,-0.0180,-0.0061,0.1200
2,19,0.0185,-171.3100,569.6200,328.6400,102.7100,60.8400,Leanbot_p180,0.0105,-0.0182,-0.0028,0.1200
2,20,0.0131,-174.6000,569.9100,329.0000,102.3300,60.8500,Leanbot_p180,0.0069,-0.0131,-0.0012,0.0900
2,21,0.0114,-178.4800,571.2200,328.3400,95.9900,58.4800,Leanbot_p180,0.0045,-0.0114,-0.0003,0.0700
3,0,2.1832,-170.2800,389.0100,321.9100,95.3400,61.5600,Leanbot_p180,0.7819,-2.1518,-0.3686,15.5000
3,1,1.8792,-171.3800,388.8900,320.8300,94.3800,61.1000,Leanbot_p195,0.6779,-1.8580,-0.2817,13.3400
3,2,1.8219,-171.1300,389.1400,320.9500,93.7400,60.9900,Leanbot_p195,0.7245,-1.8001,-0.2808,12.9300
3,3,1.7660,-172.6700,389.2200,320.9100,93.9500,61.2200,Leanbot_p195,0.7199,-1.7516,-0.2255,12.5300
3,4,1.7173,-171.2300,389.3900,320.8200,94.2800,60.9000,Leanbot_p180,0.6658,-1.6972,-0.2619,12.1900
3,5,1.1236,-171.0400,388.9800,321.8600,95.1100,61.6500,Leanbot_p180,0.4741,-1.1099,-0.1749,7.9700
3,6,0.8205,-174.1100,389.0500,321.7000,95.6100,61.4700,Leanbot_p180,0.4098,-0.8162,-0.0842,5.8200
3,7,0.6091,-172.8200,388.9500,321.8000,95.6700,61.6800,Leanbot_p180,0.2704,-0.6043,-0.0762,4.3200
3,8,0.5439,-175.1500,389.7000,321.8100,92.8000,59.4100,Leanbot_p195,0.2170,-0.5419,-0.0460,3.8600
3,9,0.4730,-172.4400,389.4700,321.6400,96.3800,59.7200,Leanbot_p180,0.2019,-0.4689,-0.0623,3.3600
3,10,0.4259,-173.2500,389.1600,321.8100,95.0200,59.0900,Leanbot_p180,0.2266,-0.4230,-0.0501,3.0200
3,11,0.3629,-176.2900,388.9000,321.6100,95.2300,61.3100,Leanbot_p180,0.2038,-0.3622,-0.0235,2.5800
3,12,0.1826,-175.1400,389.8000,320.7700,92.4800,58.2900,Leanbot_p180,0.0776,-0.1820,-0.0155,1.3000
3,13,0.0896,-171.3100,388.8300,321.7400,95.3400,62.0900,Leanbot_p180,0.0400,-0.0886,-0.0135,0.6400
3,14,0.0364,-171.0200,389.4100,321.8000,96.6300,61.5400,Leanbot_p180,0.0153,-0.0360,-0.0057,0.2600
3,15,0.0322,-172.1100,389.3200,321.2100,95.3800,60.1100,Leanbot_p180,0.0167,-0.0319,-0.0044,0.2300
3,16,0.0133,-178.8300,389.5200,321.2500,93.9700,61.2400,Leanbot_p180,0.0054,-0.0133,-0.0003,0.0900
3,17,0.0130,-173.9200,389.3000,321.2100,95.6000,60.1100,Leanbot_p180,0.0080,-0.0129,-0.0014,0.0900
4,0,2.0890,-175.4000,381.9200,215.7000,81.0600,50.1000,Leanbot_p180,0.8846,-2.0823,-0.1674,23.3900
4,1,1.4601,-175.5900,381.8800,215.8400,80.9900,50.1800,Leanbot_p180,0.6468,-1.4558,-0.1122,16.3500
4,2,1.3138,-172.4300,381.6000,216.4300,80.1500,48.1200,Leanbot_p195,0.5241,-1.3023,-0.1730,14.7100
4,3,1.1911,-172.7800,381.0200,216.1900,80.4800,48.2600,Leanbot_p195,0.4457,-1.1817,-0.1497,13.3400
4,4,0.8431,-174.7900,382.1300,215.5600,80.4300,49.4800,Leanbot_p180,0.3680,-0.8396,-0.0766,9.4400
4,5,0.7019,-172.7700,381.9600,215.4700,80.5200,49.3800,Leanbot_p180,0.3495,-0.6963,-0.0883,7.8600
4,6,0.3119,-176.4500,381.4100,216.1200,81.2100,50.3600,Leanbot_p180,0.1672,-0.3113,-0.0193,3.4900
4,7,0.2552,-179.3700,381.7600,215.8200,81.0100,49.9500,Leanbot_p180,0.1042,-0.2552,-0.0028,2.8600
4,8,0.1933,-176.8100,381.4900,216.2500,80.9800,50.4600,Leanbot_p180,0.0896,-0.1930,-0.0107,2.1600
4,9,0.1528,-169.4900,381.6700,215.8900,80.0300,48.8600,Leanbot_p180,0.0846,-0.1502,-0.0279,1.7100
4,10,0.1469,-168.9800,381.7000,216.0000,81.1400,50.1800,Leanbot_p180,0.0510,-0.1442,-0.0281,1.6400
4,11,0.0639,-171.9900,380.8900,216.0900,80.5500,50.3700,Leanbot_p195,0.0275,-0.0633,-0.0089,0.7200
4,12,0.0344,-172.7000,380.9600,215.9900,81.2600,50.7200,Leanbot_p195,0.0205,-0.0341,-0.0044,0.3800
4,13,0.0293,-179.5200,381.7200,216.3300,81.3300,49.6300,Leanbot_p180,0.0123,-0.0293,-0.0002,0.3300
4,14,0.0275,-167.2200,380.8800,216.2900,78.9800,49.5600,Leanbot_p195,0.0100,-0.0269,-0.0061,0.3100
4,15,0.0261,-175.1100,381.2900,215.9800,83.0700,51.1300,Leanbot_p195,0.0097,-0.0260,-0.0022,0.2900
4,16,0.0177,-171.5700,381.6600,216.2300,82.4200,51.2300,Leanbot_p195,0.0075,-0.0175,-0.0026,0.2000
4,17,0.0156,-176.7400,381.6800,215.2700,81.7000,48.8800,Leanbot_p180,0.0077,-0.0156,-0.0009,0.1700
4,18,0.0128,-171.5600,380.4200,216.2000,78.7900,49.4800,Leanbot_p195,0.0048,-0.0127,-0.0019,0.1400
4,19,0.0121,176.8900,382.2400,215.8800,80.4100,49.2300,Leanbot_p195,0.0044,-0.0120,0.0007,0.1400
4,20,0.0118,-174.8800,381.7800,216.5800,80.3000,48.0200,Leanbot_p180,0.0042,-0.0118,-0.0011,0.1300
4,21,0.0092,-178.0200,381.4100,216.1800,80.9900,50.3600,Leanbot_p180,0.0053,-0.0092,-0.0003,0.1000
4,22,0.0090,179.3400,381.1400,216.3700,77.6300,48.2100,Leanbot_p180,0.0037,-0.0090,0.0001,0.1000
4,23,0.0082,173.0000,379.1600,217.1200,73.8000,46.3500,Leanbot_p180,0.0039,-0.0082,0.0010,0.0900
5,0,1.9635,-174.6100,407.4800,498.3900,122.8300,82.9000,Leanbot_p195,0.6865,-1.9548,-0.1844,16.1600
5,1,1.7862,-171.2400,406.9100,498.4800,123.4600,81.8300,Leanbot_p195,0.6380,-1.7653,-0.2721,14.7000
5,2,1.3378,-175.5600,407.0500,498.0900,123.2700,82.4400,Leanbot_p195,0.4857,-1.3338,-0.1036,11.0100
5,3,1.3171,-173.5600,407.7800,499.1300,123.8900,84.5200,Leanbot_p180,0.5242,-1.3088,-0.1477,10.8400
5,4,1.2964,-174.0300,407.7000,498.2900,123.7900,81.7500,Leanbot_p195,0.5093,-1.2893,-0.1349,10.6700
5,5,0.7174,-174.4900,408.1100,497.5900,122.9200,82.6600,Leanbot_p180,0.2771,-0.7141,-0.0688,5.9100
5,6,0.6259,-174.9200,408.9300,497.3900,125.8900,81.7900,Leanbot_p195,0.2600,-0.6235,-0.0554,5.1500
5,7,0.6094,-171.5000,407.6100,498.5700,123.6300,84.8800,Leanbot_p195,0.2416,-0.6027,-0.0901,5.0200
5,8,0.5816,-173.2400,407.6900,499.7800,122.6400,83.7000,Leanbot_p180,0.2522,-0.5776,-0.0685,4.7900
5,9,0.5275,-173.0800,407.2700,498.6400,123.0300,80.6200,Leanbot_p195,0.2048,-0.5236,-0.0635,4.3400
5,10,0.4365,-173.1100,407.5500,498.7100,122.6700,81.1500,Leanbot_p180,0.1537,-0.4334,-0.0523,3.5900
5,11,0.2890,-175.3800,407.6100,498.7600,122.9100,84.4600,Leanbot_p180,0.1217,-0.2880,-0.0233,2.3800
5,12,0.1416,-177.2500,407.8200,497.2700,120.9500,85.7300,Leanbot_p195,0.0570,-0.1414,-0.0068,1.1700
5,13,0.1276,-176.3600,408.1100,498.8400,125.4000,81.0300,Leanbot_p180,0.0525,-0.1273,-0.0081,1.0500
5,14,0.1218,-174.5700,407.2200,498.7300,121.9000,84.0600,Leanbot_p180,0.0471,-0.1212,-0.0115,1.0000
5,15,0.0999,-173.5300,407.4500,499.1000,122.9900,84.8300,Leanbot_p180,0.0340,-0.0993,-0.0113,0.8200
5,16,0.0428,-178.3500,409.9700,500.7800,118.1100,82.0200,Leanbot_p180,0.0173,-0.0428,-0.0012,0.3500
5,17,0.0228,-175.6000,405.5100,498.7500,119.1700,82.7400,Leanbot_p180,0.0123,-0.0227,-0.0017,0.1900
5,18,0.0217,-179.7700,408.1600,499.9200,121.3500,82.5000,Leanbot_p180,0.0086,-0.0217,-0.0001,0.1800
5,19,0.0198,-176.3500,407.9800,499.1200,123.1800,83.8500,Leanbot_p180,0.0082,-0.0198,-0.0013,0.1600
5,20,0.0195,-174.7300,407.9200,498.2500,121.0500,81.4200,Leanbot_p180,0.0073,-0.0194,-0.0018,0.1600
5,21,0.0150,176.4900,409.4400,500.9500,118.2600,80.4300,Leanbot_p180,0.0075,-0.0150,0.0009,0.1200
5,22,0.0122,-177.2900,407.9800,498.6300,122.8300,84.1900,Leanbot_p180,0.0058,-0.0122,-0.0006,0.1000
5,23,0.0100,-173.3100,406.5000,497.0900,123.9600,82.3700,Leanbot_p180,0.0053,-0.0100,-0.0012,0.0800
5,24,0.0097,178.1900,406.0100,499.4600,120.7300,81.1400,Leanbot_p180,0.0051,-0.0097,0.0003,0.0800
6,0,1.9617,-175.3300,224.6700,220.8900,80.1000,50.3900,Leanbot_p180,0.8264,-1.9552,-0.1598,16.5500
6,1,1.5860,-175.4700,224.8500,220.5900,80.0200,50.2500,Leanbot_p180,0.6677,-1.5810,-0.1252,13.3800
6,2,1.4253,-176.8700,224.2300,220.8500,79.1300,48.9000,Leanbot_p180,0.5461,-1.4232,-0.0777,12.0300
6,3,1.4055,-176.6900,223.8700,220.6800,79.5700,48.0900,Leanbot_p180,0.5825,-1.4032,-0.0810,11.8600
6,4,1.2179,-175.4800,224.0600,220.7900,79.9600,49.1000,Leanbot_p195,0.4510,-1.2141,-0.0960,10.2800
6,5,1.1292,-177.8200,224.4800,220.9000,80.2100,50.7800,Leanbot_p180,0.5117,-1.1284,-0.0430,9.5300
6,6,1.0887,-176.0500,224.6700,220.9100,80.0200,49.7900,Leanbot_p180,0.5115,-1.0861,-0.0749,9.1900
6,7,0.9410,-173.7500,224.2600,220.8700,80.5600,49.0000,Leanbot_p195,0.4029,-0.9354,-0.1025,7.9400
6,8,0.7113,-176.4300,224.5300,220.6900,79.9800,49.4200,Leanbot_p180,0.2761,-0.7099,-0.0443,6.0000
6,9,0.1549,-179.2100,224.4900,220.8100,80.2600,50.1100,Leanbot_p180,0.0740,-0.1548,-0.0021,1.3100
6,10,0.0797,-174.6300,224.2400,221.2500,79.6900,49.2000,Leanbot_p180,0.0392,-0.0793,-0.0074,0.6700
6,11,0.0492,-176.2400,224.3200,221.1700,80.0600,50.5400,Leanbot_p180,0.0237,-0.0491,-0.0032,0.4200
6,12,0.0250,-178.8600,225.2300,220.9500,79.0300,51.6200,Leanbot_p195,0.0081,-0.0250,-0.0005,0.2100
6,13,0.0195,179.7000,225.5100,221.4800,78.2800,50.9500,Leanbot_p195,0.0070,-0.0195,0.0001,0.1600
6,14,0.0184,-176.6000,224.6400,220.7600,81.0600,51.2000,Leanbot_p180,0.0079,-0.0184,-0.0011,0.1600
6,15,0.0180,-179.6700,225.3800,221.6300,79.1600,50.3600,Leanbot_p180,0.0056,-0.0180,-0.0001,0.1500
6,16,0.0120,-176.5700,224.4600,220.9100,79.9800,50.8500,Leanbot_p180,0.0046,-0.0119,-0.0007,0.1000
6,17,0.0096,176.3200,225.1700,221.6900,83.2700,48.1000,Leanbot_p180,0.0043,-0.0096,0.0006,0.0800
7,0,1.9283,-173.6900,215.7000,345.3900,97.2300,64.8300,Leanbot_p180,0.6858,-1.9166,-0.2118,13.8800
7,1,1.5563,-172.2400,214.6800,344.3700,97.7700,64.3500,Leanbot_p195,0.6454,-1.5420,-0.2101,11.2000
7,2,1.4966,-176.6500,215.3500,345.7800,97.7900,63.7700,Leanbot_p180,0.6670,-1.4940,-0.0874,10.7700
7,3,1.4795,-172.8100,216.1200,345.4100,96.9200,65.1800,Leanbot_p195,0.5577,-1.4679,-0.1852,10.6500
7,4,1.3311,-173.7600,215.0400,344.7500,98.2100,64.8000,Leanbot_p195,0.4866,-1.3233,-0.1446,9.5800
7,5,1.2790,-171.3200,214.7200,344.6100,97.9700,64.9500,Leanbot_p195,0.4878,-1.2644,-0.1931,9.2000
7,6,1.1159,-172.7100,214.6500,344.0100,97.6400,64.1400,Leanbot_p195,0.5570,-1.1069,-0.1416,8.0300
7,7,0.9878,-171.1800,214.8400,344.4100,98.5000,63.6600,Leanbot_p195,0.4280,-0.9762,-0.1515,7.1100
7,8,0.9142,-175.2500,214.9900,344.7100,99.2600,64.8300,Leanbot_p195,0.3501,-0.9111,-0.0757,6.5800
7,9,0.6901,-173.8100,215.8100,345.4500,96.7800,64.7000,Leanbot_p180,0.3278,-0.6861,-0.0744,4.9700
7,10,0.5806,-172.2300,215.8000,345.1600,96.2600,65.1600,Leanbot_p180,0.2770,-0.5752,-0.0784,4.1800
7,11,0.3711,-173.2700,215.5000,345.2300,97.0400,65.3400,Leanbot_p180,0.1597,-0.3685,-0.0435,2.6700
7,12,0.0589,-173.2200,215.5800,345.0800,96.3900,63.6000,Leanbot_p180,0.0297,-0.0585,-0.0070,0.4200
7,13,0.0411,-176.9500,215.3500,345.3400,96.7900,62.2600,Leanbot_p180,0.0196,-0.0410,-0.0022,0.3000
7,14,0.0371,-178.0600,215.7100,346.4000,96.6000,63.2800,Leanbot_p180,0.0131,-0.0371,-0.0013,0.2700
7,15,0.0143,-169.1800,215.5400,345.1500,96.1700,64.6000,Leanbot_p180,0.0073,-0.0141,-0.0027,0.1000
7,16,0.0128,-162.6700,215.2700,345.7000,97.2100,65.7100,Leanbot_p180,0.0059,-0.0123,-0.0038,0.0900
7,17,0.0073,-173.6200,215.3500,345.9300,96.9400,64.7700,Leanbot_p180,0.0038,-0.0072,-0.0008,0.0500
8,0,1.9063,-167.9500,184.0400,506.6900,114.6300,83.2100,Leanbot_p195,0.6998,-1.8643,-0.3979,15.0600
8,1,1.6197,-169.7500,183.7500,505.0400,113.9000,81.3200,Leanbot_p195,0.6737,-1.5938,-0.2882,12.8000
8,2,1.4142,-172.4400,183.9900,505.6100,113.7500,81.5400,Leanbot_p180,0.5070,-1.4020,-0.1860,11.1800
8,3,1.1689,-167.5400,183.9000,506.0400,113.4200,81.9400,Leanbot_p195,0.4557,-1.1414,-0.2521,9.2400
8,4,1.0938,-169.3400,184.0500,507.0200,115.3500,83.8500,Leanbot_p180,0.3853,-1.0749,-0.2024,8.6400
8,5,1.0461,-170.3000,182.9200,505.4500,110.5400,81.2900,Leanbot_p195,0.5456,-1.0312,-0.1763,8.2700
8,6,0.9568,-171.4400,184.1500,504.7600,114.1300,80.6700,Leanbot_p180,0.3820,-0.9461,-0.1424,7.5600
8,7,0.7984,-170.4800,183.4000,506.3600,110.4800,81.8200,Leanbot_p195,0.3807,-0.7875,-0.1320,6.3100
8,8,0.7488,-173.8200,184.4100,506.7100,115.2900,83.0200,Leanbot_p180,0.3337,-0.7445,-0.0806,5.9200
8,9,0.7170,-170.7400,184.5400,506.6400,114.9000,82.9900,Leanbot_p180,0.3350,-0.7077,-0.1154,5.6700
8,10,0.6671,-171.7000,184.1300,506.5500,115.4600,83.6000,Leanbot_p180,0.2771,-0.6601,-0.0963,5.2700
8,11,0.1659,-170.7800,184.6400,507.1800,115.5400,82.0100,Leanbot_p180,0.0792,-0.1637,-0.0266,1.3100
8,12,0.1287,-172.6100,184.0900,506.4400,112.9200,82.3800,Leanbot_p180,0.0673,-0.1276,-0.0165,1.0200
8,13,0.0982,-170.4600,183.7100,506.8000,115.0400,82.5500,Leanbot_p180,0.0484,-0.0969,-0.0163,0.7800
8,14,0.0390,-170.8800,183.5100,512.5800,111.9300,68.7200,Leanbot_p180,0.0219,-0.0385,-0.0062,0.3100
8,15,0.0259,-172.4200,184.4100,508.8500,113.7000,76.9700,Leanbot_p180,0.0142,-0.0257,-0.0034,0.2000
8,16,0.0203,-178.9300,186.2000,506.9700,111.5200,82.6200,Leanbot_p180,0.0090,-0.0203,-0.0004,0.1600
8,17,0.0185,-176.2100,185.0700,505.4200,113.5800,82.0300,Leanbot_p195,0.0078,-0.0185,-0.0012,0.1500
8,18,0.0120,177.2900,184.4700,505.8800,114.7100,81.1700,Leanbot_p180,0.0052,-0.0120,0.0006,0.1000
8,19,0.0107,-175.8400,183.7400,505.8800,115.1700,81.5600,Leanbot_p180,0.0052,-0.0107,-0.0008,0.0800
8,20,0.0058,172.6100,183.9300,505.5900,114.1700,79.6700,Leanbot_p180,0.0044,-0.0057,0.0007,0.0500
9,0,1.6033,-164.1800,611.8900,492.5700,55.8500,96.4100,Leanbot_p195,0.7064,-1.5426,-0.4370,16.4700
9,1,1.3567,-165.2100,611.5300,492.8800,56.7200,94.6700,Leanbot_p195,0.5970,-1.3117,-0.3463,13.9400
9,2,1.3263,-169.2000,611.2800,492.7500,57.2500,96.0400,Leanbot_p180,0.5479,-1.3029,-0.2486,13.6200
9,3,1.1615,-172.6400,611.7200,492.7800,56.5400,96.4200,Leanbot_p195,0.4235,-1.1519,-0.1487,11.9300
9,4,1.1259,-169.5400,611.5000,493.5900,57.2200,95.7300,Leanbot_p180,0.5267,-1.1072,-0.2044,11.5600
9,5,0.9493,-168.2900,611.4800,492.7900,57.0000,94.8600,Leanbot_p180,0.4085,-0.9295,-0.1926,9.7500
9,6,0.7116,-169.6900,611.3800,492.7700,56.9200,95.8000,Leanbot_p195,0.3601,-0.7001,-0.1273,7.3100
9,7,0.4748,-167.3000,611.2000,493.4400,57.8400,96.0400,Leanbot_p180,0.2712,-0.4632,-0.1044,4.8800
9,8,0.3285,-163.2000,611.4400,493.8500,57.2400,95.7400,Leanbot_p180,0.1788,-0.3145,-0.0949,3.3700
9,9,0.2918,-154.2800,611.8600,493.6200,56.7400,94.8500,Leanbot_p195,0.1529,-0.2629,-0.1266,3.0000
9,10,0.1665,-160.8000,611.9700,493.4100,56.4000,96.2900,Leanbot_p195,0.0695,-0.1572,-0.0548,1.7100
9,11,0.1115,-153.6800,611.7200,493.9400,56.9200,96.0600,Leanbot_p195,0.0463,-0.0999,-0.0494,1.1400
9,12,0.0602,-167.5400,611.0500,493.7300,58.3200,95.6500,Leanbot_p180,0.0323,-0.0588,-0.0130,0.6200
9,13,0.0262,-127.2600,610.3500,494.3800,59.5200,94.8200,Leanbot_m15,0.0083,-0.0158,-0.0208,0.2700
9,14,0.0261,-139.5500,610.5000,494.0800,59.2000,95.6000,Leanbot_p180,0.0086,-0.0199,-0.0170,0.2700
9,15,0.0193,-157.9400,611.9200,493.4800,56.0100,95.8700,Leanbot_p180,0.0075,-0.0178,-0.0072,0.2000
9,16,0.0166,-87.2900,610.8300,494.3100,58.2400,93.8500,Leanbot_m15,0.0081,0.0008,-0.0166,0.1700
9,17,0.0137,-164.7900,614.9000,495.3500,50.0900,92.0500,Leanbot_m150,0.0053,-0.0132,-0.0036,0.1400
9,18,0.0124,-156.4900,615.2100,512.8200,49.5600,57.7600,Leanbot_m150,0.0059,-0.0114,-0.0049,0.1300
10,0,0.0243,-173.1300,156.2900,498.9900,58.2600,52.9700,Leanbot_p180,0.0143,-0.0241,-0.0029,100.0000
11,0,0.0210,-169.3400,143.5800,493.6600,32.4800,28.1300,Leanbot_p180,0.0121,-0.0206,-0.0039,50.1900
11,1,0.0123,175.6200,147.0800,490.5700,39.9600,35.0600,Leanbot_p180,0.0109,-0.0123,0.0009,29.5200
11,2,0.0088,-168.7800,143.2400,492.4400,32.1300,29.0800,Leanbot_p180,0.0081,-0.0086,-0.0017,21.0300
12,0,0.0182,-151.6700,247.4400,623.8100,65.1200,31.6100,Leanbot_p180,0.0066,-0.0160,-0.0087,33.4400
12,1,0.0150,96.8100,236.9700,624.3700,40.2900,30.9600,Leanbot_p45,0.0058,-0.0018,0.0149,27.4900
12,2,0.0144,-122.1500,241.8200,623.9700,53.6900,32.0600,Leanbot_m105,0.0066,-0.0077,-0.0122,26.4700
12,3,0.0142,-119.3400,241.9000,623.9800,53.3400,31.3400,Leanbot_m105,0.0055,-0.0070,-0.0124,26.0500
12,4,0.0123,124.0800,237.3000,624.1600,40.2300,31.3400,Leanbot_p90,0.0067,-0.0069,0.0102,22.6200
12,5,0.0111,-170.2900,237.4000,625.7700,43.8100,27.6800,Leanbot_p180,0.0050,-0.0109,-0.0019,20.2700
12,6,0.0037,162.2800,237.7800,624.0900,40.1300,30.3100,Leanbot_m135,0.0041,-0.0035,0.0011,6.7800
